Timestamp,Headquarters ElecMeter-Main kW,Headquarters ElecMeter-Main kWh,Headquarters GasMeter-Main Consumption,Headquarters WaterMeter-Main Consumption
2022-11-20T16:30:00-05:00 New_York,82,"",0,0
2022-11-20T16:45:00-05:00 New_York,76,"",0,0
2022-11-20T17:00:00-05:00 New_York,80,80,0,0
2022-11-20T17:15:00-05:00 New_York,73,"",0,0
2022-11-20T17:30:00-05:00 New_York,76,"",0,1.2000000476837158
2022-11-20T17:45:00-05:00 New_York,91,"",0,0
2022-11-20T18:00:00-05:00 New_York,99,96.75,1.100000023841858,0
2022-11-20T18:15:00-05:00 New_York,94,"",1,0
2022-11-20T18:30:00-05:00 New_York,97,"",0,0
2022-11-20T18:45:00-05:00 New_York,97,"",0,0
2022-11-20T19:00:00-05:00 New_York,142,128,0,0
2022-11-20T19:15:00-05:00 New_York,123,"",0,0.5
2022-11-20T19:30:00-05:00 New_York,124,"",0,0
2022-11-20T19:45:00-05:00 New_York,123,"",0,0
2022-11-20T20:00:00-05:00 New_York,121,125.5,0,0
2022-11-20T20:15:00-05:00 New_York,119,"",0,0
2022-11-20T20:30:00-05:00 New_York,132,"",0,0
2022-11-20T20:45:00-05:00 New_York,130,"",1.2999999523162842,0
2022-11-20T21:00:00-05:00 New_York,143,139,0,0
2022-11-20T21:15:00-05:00 New_York,141,"",0,0
2022-11-20T21:30:00-05:00 New_York,137,"",0,0
2022-11-20T21:45:00-05:00 New_York,135,"",0,2
2022-11-20T22:00:00-05:00 New_York,136,135.75,0,0
2022-11-20T22:15:00-05:00 New_York,135,"",0,0
2022-11-20T22:30:00-05:00 New_York,135,"",0,1.5
2022-11-20T22:45:00-05:00 New_York,137,"",0,0
2022-11-20T23:00:00-05:00 New_York,126,128.75,0,0
2022-11-20T23:15:00-05:00 New_York,131,"",0,0
2022-11-20T23:30:00-05:00 New_York,126,"",0,0
2022-11-20T23:45:00-05:00 New_York,132,"",1.2000000476837158,0
2022-11-21T00:00:00-05:00 New_York,131,131.75,0,0
2022-11-21T00:15:00-05:00 New_York,131,"",0,0
2022-11-21T00:30:00-05:00 New_York,133,"",0,0
2022-11-21T00:45:00-05:00 New_York,132,"",0,1.5
2022-11-21T01:00:00-05:00 New_York,129,130.25,0,0
2022-11-21T01:15:00-05:00 New_York,131,"",0,0
2022-11-21T01:30:00-05:00 New_York,131,"",0,0
2022-11-21T01:45:00-05:00 New_York,130,"",0,0
2022-11-21T02:00:00-05:00 New_York,180,144.75,0,0
2022-11-21T02:15:00-05:00 New_York,131,"",0,1.2000000476837158
2022-11-21T02:30:00-05:00 New_York,133,"",0,2
2022-11-21T02:45:00-05:00 New_York,135,"",1.399999976158142,0
2022-11-21T03:00:00-05:00 New_York,138,136.25,0,0
2022-11-21T03:15:00-05:00 New_York,138,"",0,0
2022-11-21T03:30:00-05:00 New_York,136,"",0,0
2022-11-21T03:45:00-05:00 New_York,133,"",0,0
2022-11-21T04:00:00-05:00 New_York,133,138.25,0,0
2022-11-21T04:15:00-05:00 New_York,136,"",0,0
2022-11-21T04:30:00-05:00 New_York,145,"",0,0.8999999761581421
2022-11-21T04:45:00-05:00 New_York,139,"",0,0
2022-11-21T05:00:00-05:00 New_York,135,141.25,0,0
2022-11-21T05:15:00-05:00 New_York,145,"",0,0
2022-11-21T05:30:00-05:00 New_York,141,"",0,0
2022-11-21T05:45:00-05:00 New_York,144,"",0,1.2999999523162842
2022-11-21T06:00:00-05:00 New_York,135,133.75,0,0
2022-11-21T06:15:00-05:00 New_York,137,"",0,0
2022-11-21T06:30:00-05:00 New_York,131,"",0,0
2022-11-21T06:45:00-05:00 New_York,132,"",0,0.8999999761581421
2022-11-21T07:00:00-05:00 New_York,208,219.25,0,0
2022-11-21T07:15:00-05:00 New_York,202,"",0,0
2022-11-21T07:30:00-05:00 New_York,204,"",0,0
2022-11-21T07:45:00-05:00 New_York,263,"",0,0
2022-11-21T08:00:00-05:00 New_York,206,348.5,0,9.699999809265137
2022-11-21T08:15:00-05:00 New_York,518,"",0,4.199999809265137
2022-11-21T08:30:00-05:00 New_York,296,"",0,9
2022-11-21T08:45:00-05:00 New_York,374,"",0,6.400000095367432
2022-11-21T09:00:00-05:00 New_York,302,304.25,0,0
2022-11-21T09:15:00-05:00 New_York,303,"",0,5.300000190734863
2022-11-21T09:30:00-05:00 New_York,301,"",0,0
2022-11-21T09:45:00-05:00 New_York,311,"",0,6.400000095367432
2022-11-21T10:00:00-05:00 New_York,298,309,0,0
2022-11-21T10:15:00-05:00 New_York,315,"",0,0
2022-11-21T10:30:00-05:00 New_York,313,"",1.2000000476837158,0
2022-11-21T10:45:00-05:00 New_York,310,"",0,0
2022-11-21T11:00:00-05:00 New_York,492,480.5,0,0
2022-11-21T11:15:00-05:00 New_York,498,"",0,0
2022-11-21T11:30:00-05:00 New_York,474,"",0,2.200000047683716
2022-11-21T11:45:00-05:00 New_York,458,"",0,0
2022-11-21T12:00:00-05:00 New_York,477,426,0,0
2022-11-21T12:15:00-05:00 New_York,409,"",0,4.599999904632568
2022-11-21T12:30:00-05:00 New_York,451,"",0,7.300000190734863
2022-11-21T12:45:00-05:00 New_York,367,"",0,0
2022-11-21T13:00:00-05:00 New_York,393,406.25,1.100000023841858,0
2022-11-21T13:15:00-05:00 New_York,479,"",1.5,2.5
2022-11-21T13:30:00-05:00 New_York,386,"",0,4.5
2022-11-21T13:45:00-05:00 New_York,367,"",0,5.599999904632568
2022-11-21T14:00:00-05:00 New_York,383,379.5,0,6.900000095367432
2022-11-21T14:15:00-05:00 New_York,399,"",0,0
2022-11-21T14:30:00-05:00 New_York,381,"",0,0
2022-11-21T14:45:00-05:00 New_York,355,"",0,6.400000095367432
2022-11-21T15:00:00-05:00 New_York,345,420.25,0,0
2022-11-21T15:15:00-05:00 New_York,460,"",0,3.700000047683716
2022-11-21T15:30:00-05:00 New_York,472,"",0,2
2022-11-21T15:45:00-05:00 New_York,404,"",1.5,0
2022-11-21T16:00:00-05:00 New_York,380,421.5,0,3.0999999046325684
2022-11-21T16:15:00-05:00 New_York,446,"",0,0
2022-11-21T16:30:00-05:00 New_York,457,"",0,0
2022-11-21T16:45:00-05:00 New_York,403,"",0,2.299999952316284
2022-11-21T17:00:00-05:00 New_York,381,393.75,0,0
2022-11-21T17:15:00-05:00 New_York,439,"",1.2000000476837158,0
2022-11-21T17:30:00-05:00 New_York,379,"",1.100000023841858,7.900000095367432
2022-11-21T17:45:00-05:00 New_York,376,"",0,0
2022-11-21T18:00:00-05:00 New_York,357,312.5,0,7.400000095367432
2022-11-21T18:15:00-05:00 New_York,446,"",0,0
2022-11-21T18:30:00-05:00 New_York,220,"",0,0
2022-11-21T18:45:00-05:00 New_York,227,"",1.2999999523162842,0
2022-11-21T19:00:00-05:00 New_York,273,196.75,1.5,0
2022-11-21T19:15:00-05:00 New_York,272,"",0,0
2022-11-21T19:30:00-05:00 New_York,121,"",0,0
2022-11-21T19:45:00-05:00 New_York,121,"",0,0
2022-11-21T20:00:00-05:00 New_York,124,124.25,0,0
2022-11-21T20:15:00-05:00 New_York,122,"",0,0
2022-11-21T20:30:00-05:00 New_York,128,"",0,0
2022-11-21T20:45:00-05:00 New_York,123,"",0,0
2022-11-21T21:00:00-05:00 New_York,120,124.75,0,0
2022-11-21T21:15:00-05:00 New_York,124,"",0,1.899999976158142
2022-11-21T21:30:00-05:00 New_York,127,"",1.5,0
2022-11-21T21:45:00-05:00 New_York,128,"",1,0
2022-11-21T22:00:00-05:00 New_York,123,131.5,0,1.600000023841858
2022-11-21T22:15:00-05:00 New_York,136,"",0,1.2000000476837158
2022-11-21T22:30:00-05:00 New_York,132,"",0,0
2022-11-21T22:45:00-05:00 New_York,135,"",0,0
2022-11-21T23:00:00-05:00 New_York,137,134.5,0,0
2022-11-21T23:15:00-05:00 New_York,133,"",0,0
2022-11-21T23:30:00-05:00 New_York,139,"",0,0
2022-11-21T23:45:00-05:00 New_York,129,"",0,0
2022-11-22T00:00:00-05:00 New_York,136,131,0,0
2022-11-22T00:15:00-05:00 New_York,137,"",0,0
2022-11-22T00:30:00-05:00 New_York,126,"",1.2999999523162842,0.6000000238418579
2022-11-22T00:45:00-05:00 New_York,125,"",0,0
2022-11-22T01:00:00-05:00 New_York,125,125.5,0,0
2022-11-22T01:15:00-05:00 New_York,129,"",0,0
2022-11-22T01:30:00-05:00 New_York,125,"",0,1.600000023841858
2022-11-22T01:45:00-05:00 New_York,123,"",0,0
2022-11-22T02:00:00-05:00 New_York,129,126,0,0
2022-11-22T02:15:00-05:00 New_York,121,"",0,0
2022-11-22T02:30:00-05:00 New_York,126,"",0,0.5
2022-11-22T02:45:00-05:00 New_York,128,"",0,0
2022-11-22T03:00:00-05:00 New_York,126,125.5,0,0
2022-11-22T03:15:00-05:00 New_York,124,"",0,0
2022-11-22T03:30:00-05:00 New_York,127,"",1.399999976158142,0
2022-11-22T03:45:00-05:00 New_York,125,"",1.2000000476837158,0
2022-11-22T04:00:00-05:00 New_York,130,125.25,0,1.2999999523162842
2022-11-22T04:15:00-05:00 New_York,121,"",0,0
2022-11-22T04:30:00-05:00 New_York,126,"",0,0
2022-11-22T04:45:00-05:00 New_York,124,"",0,0
2022-11-22T05:00:00-05:00 New_York,133,150.5,0,1.7999999523162842
2022-11-22T05:15:00-05:00 New_York,140,"",0,0
2022-11-22T05:30:00-05:00 New_York,139,"",0,0
2022-11-22T05:45:00-05:00 New_York,190,"",0,0
2022-11-22T06:00:00-05:00 New_York,130,133.25,0,0
2022-11-22T06:15:00-05:00 New_York,135,"",0,0
2022-11-22T06:30:00-05:00 New_York,134,"",0,0
2022-11-22T06:45:00-05:00 New_York,134,"",0,0
2022-11-22T07:00:00-05:00 New_York,87,167.25,1.2999999523162842,1.399999976158142
2022-11-22T07:15:00-05:00 New_York,82,"",0,0
2022-11-22T07:30:00-05:00 New_York,272,"",0,0
2022-11-22T07:45:00-05:00 New_York,228,"",0,0
2022-11-22T08:00:00-05:00 New_York,229,378.5,0,0
2022-11-22T08:15:00-05:00 New_York,549,"",0,6.599999904632568
2022-11-22T08:30:00-05:00 New_York,360,"",0,0
2022-11-22T08:45:00-05:00 New_York,376,"",0,5.599999904632568
2022-11-22T09:00:00-05:00 New_York,361,379,0,0
2022-11-22T09:15:00-05:00 New_York,378,"",0,0
2022-11-22T09:30:00-05:00 New_York,400,"",0,2.5
2022-11-22T09:45:00-05:00 New_York,377,"",0,9.399999618530273
2022-11-22T10:00:00-05:00 New_York,342,344.25,0,3.299999952316284
2022-11-22T10:15:00-05:00 New_York,325,"",0,5.5
2022-11-22T10:30:00-05:00 New_York,341,"",1,9.399999618530273
2022-11-22T10:45:00-05:00 New_York,369,"",1.2999999523162842,5.5
2022-11-22T11:00:00-05:00 New_York,451,386.25,0,2.5
2022-11-22T11:15:00-05:00 New_York,365,"",0,0
2022-11-22T11:30:00-05:00 New_York,356,"",0,0
2022-11-22T11:45:00-05:00 New_York,373,"",0,0
2022-11-22T12:00:00-05:00 New_York,454,380.5,1.2999999523162842,0
2022-11-22T12:15:00-05:00 New_York,382,"",1.399999976158142,0
2022-11-22T12:30:00-05:00 New_York,358,"",0,9
2022-11-22T12:45:00-05:00 New_York,328,"",0,0
2022-11-22T13:00:00-05:00 New_York,356,388.75,0,9.5
2022-11-22T13:15:00-05:00 New_York,441,"",0,0
2022-11-22T13:30:00-05:00 New_York,400,"",1.2000000476837158,8.100000381469727
2022-11-22T13:45:00-05:00 New_York,358,"",0,0
2022-11-22T14:00:00-05:00 New_York,339,326.75,0,6.599999904632568
2022-11-22T14:15:00-05:00 New_York,359,"",0,6.800000190734863
2022-11-22T14:30:00-05:00 New_York,305,"",0,7.199999809265137
2022-11-22T14:45:00-05:00 New_York,304,"",1.2000000476837158,2.700000047683716
2022-11-22T15:00:00-05:00 New_York,311,311,1.100000023841858,4.900000095367432
2022-11-22T15:15:00-05:00 New_York,313,"",0,7.199999809265137
2022-11-22T15:30:00-05:00 New_York,311,"",0,2.9000000953674316
2022-11-22T15:45:00-05:00 New_York,309,"",0,8.100000381469727
2022-11-22T16:00:00-05:00 New_York,317,306.75,0,5.099999904632568
2022-11-22T16:15:00-05:00 New_York,312,"",1,0
2022-11-22T16:30:00-05:00 New_York,298,"",0,8.199999809265137
2022-11-22T16:45:00-05:00 New_York,300,"",0,0
2022-11-22T17:00:00-05:00 New_York,299,297.75,0,0
2022-11-22T17:15:00-05:00 New_York,296,"",0,4.400000095367432
2022-11-22T17:30:00-05:00 New_York,299,"",1.100000023841858,0
2022-11-22T17:45:00-05:00 New_York,297,"",1.399999976158142,9.5
2022-11-22T18:00:00-05:00 New_York,295,223,0,8.899999618530273
2022-11-22T18:15:00-05:00 New_York,300,"",0,0
2022-11-22T18:30:00-05:00 New_York,212,"",0,0.5
2022-11-22T18:45:00-05:00 New_York,85,"",0,0
2022-11-22T19:00:00-05:00 New_York,131,132,1.5,0
2022-11-22T19:15:00-05:00 New_York,131,"",0,0
2022-11-22T19:30:00-05:00 New_York,131,"",0,1.600000023841858
2022-11-22T19:45:00-05:00 New_York,135,"",0,0.6000000238418579
2022-11-22T20:00:00-05:00 New_York,138,138.25,0,1.5
2022-11-22T20:15:00-05:00 New_York,140,"",0,0
2022-11-22T20:30:00-05:00 New_York,134,"",0,0
2022-11-22T20:45:00-05:00 New_York,141,"",0,0
2022-11-22T21:00:00-05:00 New_York,134,141.25,0,0
2022-11-22T21:15:00-05:00 New_York,126,"",0,2
2022-11-22T21:30:00-05:00 New_York,176,"",0,0
2022-11-22T21:45:00-05:00 New_York,129,"",0,0
2022-11-22T22:00:00-05:00 New_York,126,125.25,1.100000023841858,0
2022-11-22T22:15:00-05:00 New_York,121,"",0,0
2022-11-22T22:30:00-05:00 New_York,125,"",0,0
2022-11-22T22:45:00-05:00 New_York,129,"",0,0
2022-11-22T23:00:00-05:00 New_York,131,130,0,0
2022-11-22T23:15:00-05:00 New_York,123,"",0,0
2022-11-22T23:30:00-05:00 New_York,135,"",0,0
2022-11-22T23:45:00-05:00 New_York,131,"",0,0
2022-11-23T00:00:00-05:00 New_York,128,157.5,0,0
2022-11-23T00:15:00-05:00 New_York,182,"",0,0
2022-11-23T00:30:00-05:00 New_York,126,"",0,0
2022-11-23T00:45:00-05:00 New_York,194,"",0,0
2022-11-23T01:00:00-05:00 New_York,134,144.5,1.2000000476837158,0
2022-11-23T01:15:00-05:00 New_York,131,"",1.399999976158142,2
2022-11-23T01:30:00-05:00 New_York,123,"",0,0.6000000238418579
2022-11-23T01:45:00-05:00 New_York,190,"",0,0
2022-11-23T02:00:00-05:00 New_York,192,143.5,0,0
2022-11-23T02:15:00-05:00 New_York,122,"",0,0
2022-11-23T02:30:00-05:00 New_York,132,"",0,0.699999988079071
2022-11-23T02:45:00-05:00 New_York,128,"",0,0
2022-11-23T03:00:00-05:00 New_York,127,132.75,0,0
2022-11-23T03:15:00-05:00 New_York,130,"",0,0
2022-11-23T03:30:00-05:00 New_York,131,"",0,0
2022-11-23T03:45:00-05:00 New_York,143,"",0,0
2022-11-23T04:00:00-05:00 New_York,136,137.75,0,0
2022-11-23T04:15:00-05:00 New_York,139,"",1.2999999523162842,0
2022-11-23T04:30:00-05:00 New_York,140,"",1.100000023841858,0
2022-11-23T04:45:00-05:00 New_York,136,"",0,0
2022-11-23T05:00:00-05:00 New_York,136,154.75,0,0
2022-11-23T05:15:00-05:00 New_York,142,"",0,0
2022-11-23T05:30:00-05:00 New_York,141,"",0,0
2022-11-23T05:45:00-05:00 New_York,200,"",0,0
2022-11-23T06:00:00-05:00 New_York,143,135,0,0
2022-11-23T06:15:00-05:00 New_York,135,"",0,0
2022-11-23T06:30:00-05:00 New_York,132,"",0,1.600000023841858
2022-11-23T06:45:00-05:00 New_York,130,"",0,1.5
2022-11-23T07:00:00-05:00 New_York,82,149.5,0,0
2022-11-23T07:15:00-05:00 New_York,86,"",0,1.899999976158142
2022-11-23T07:30:00-05:00 New_York,216,"",0,0
2022-11-23T07:45:00-05:00 New_York,214,"",0,0
2022-11-23T08:00:00-05:00 New_York,211,345.25,1.100000023841858,6.699999809265137
2022-11-23T08:15:00-05:00 New_York,530,"",0,0
2022-11-23T08:30:00-05:00 New_York,319,"",0,4.5
2022-11-23T08:45:00-05:00 New_York,321,"",0,0
2022-11-23T09:00:00-05:00 New_York,322,323,0,5.699999809265137
2022-11-23T09:15:00-05:00 New_York,320,"",0,6.199999809265137
2022-11-23T09:30:00-05:00 New_York,321,"",0,0
2022-11-23T09:45:00-05:00 New_York,329,"",0,8.899999618530273
2022-11-23T10:00:00-05:00 New_York,410,348.75,0,0
2022-11-23T10:15:00-05:00 New_York,333,"",0,3.9000000953674316
2022-11-23T10:30:00-05:00 New_York,346,"",1.399999976158142,5.599999904632568
2022-11-23T10:45:00-05:00 New_York,306,"",1.100000023841858,6.800000190734863
2022-11-23T11:00:00-05:00 New_York,313,315,0,3.5999999046325684
2022-11-23T11:15:00-05:00 New_York,311,"",0,6.599999904632568
2022-11-23T11:30:00-05:00 New_York,317,"",0,3.5
2022-11-23T11:45:00-05:00 New_York,319,"",0,5.099999904632568
2022-11-23T12:00:00-05:00 New_York,313,313.25,0,0
2022-11-23T12:15:00-05:00 New_York,314,"",1.399999976158142,8
2022-11-23T12:30:00-05:00 New_York,312,"",1.2000000476837158,0
2022-11-23T12:45:00-05:00 New_York,314,"",0,0
2022-11-23T13:00:00-05:00 New_York,312,314.25,0,0
2022-11-23T13:15:00-05:00 New_York,313,"",0,6
2022-11-23T13:30:00-05:00 New_York,313,"",0,0
2022-11-23T13:45:00-05:00 New_York,319,"",0,0
2022-11-23T14:00:00-05:00 New_York,310,321.25,1.2000000476837158,0
2022-11-23T14:15:00-05:00 New_York,310,"",1.100000023841858,0
2022-11-23T14:30:00-05:00 New_York,359,"",0,3.200000047683716
2022-11-23T14:45:00-05:00 New_York,306,"",0,0
2022-11-23T15:00:00-05:00 New_York,324,309.25,0,3.5999999046325684
2022-11-23T15:15:00-05:00 New_York,307,"",0,4.400000095367432
2022-11-23T15:30:00-05:00 New_York,301,"",1.100000023841858,0
2022-11-23T15:45:00-05:00 New_York,305,"",0,4.099999904632568
2022-11-23T16:00:00-05:00 New_York,314,316.75,0,6
2022-11-23T16:15:00-05:00 New_York,316,"",0,4.699999809265137
2022-11-23T16:30:00-05:00 New_York,318,"",0,3.799999952316284
2022-11-23T16:45:00-05:00 New_York,319,"",0,5.599999904632568
2022-11-23T17:00:00-05:00 New_York,319,318.5,1.399999976158142,2.200000047683716
2022-11-23T17:15:00-05:00 New_York,297,"",0,3.200000047683716
2022-11-23T17:30:00-05:00 New_York,303,"",0,0
2022-11-23T17:45:00-05:00 New_York,355,"",0,0
2022-11-23T18:00:00-05:00 New_York,298,255.5,0,2.299999952316284
2022-11-23T18:15:00-05:00 New_York,303,"",0,0
2022-11-23T18:30:00-05:00 New_York,208,"",1.2000000476837158,0
2022-11-23T18:45:00-05:00 New_York,213,"",1,0
2022-11-23T19:00:00-05:00 New_York,259,194.25,0,0
2022-11-23T19:15:00-05:00 New_York,254,"",0,0
2022-11-23T19:30:00-05:00 New_York,125,"",0,0
2022-11-23T19:45:00-05:00 New_York,139,"",0,1.899999976158142
2022-11-23T20:00:00-05:00 New_York,140,137,0,0
2022-11-23T20:15:00-05:00 New_York,133,"",0,0
2022-11-23T20:30:00-05:00 New_York,136,"",0,0
2022-11-23T20:45:00-05:00 New_York,139,"",0,0
2022-11-23T21:00:00-05:00 New_York,133,136.75,0,0
2022-11-23T21:15:00-05:00 New_York,136,"",0,0
2022-11-23T21:30:00-05:00 New_York,137,"",1.5,0
2022-11-23T21:45:00-05:00 New_York,141,"",1.5,0
2022-11-23T22:00:00-05:00 New_York,143,141.25,0,0
2022-11-23T22:15:00-05:00 New_York,138,"",0,0
2022-11-23T22:30:00-05:00 New_York,142,"",0,0
2022-11-23T22:45:00-05:00 New_York,142,"",0,0
2022-11-23T23:00:00-05:00 New_York,140,140,0,0
2022-11-23T23:15:00-05:00 New_York,144,"",0,0
2022-11-23T23:30:00-05:00 New_York,143,"",0,0
2022-11-23T23:45:00-05:00 New_York,133,"",0,0
2022-11-24T00:00:00-05:00 New_York,108,105.5,0,0
2022-11-24T00:15:00-05:00 New_York,107,"",0,1.2000000476837158
2022-11-24T00:30:00-05:00 New_York,104,"",1.399999976158142,0
2022-11-24T00:45:00-05:00 New_York,103,"",0,0
2022-11-24T01:00:00-05:00 New_York,109,107.5,0,0
2022-11-24T01:15:00-05:00 New_York,107,"",0,0
2022-11-24T01:30:00-05:00 New_York,106,"",0,0
2022-11-24T01:45:00-05:00 New_York,108,"",0,0
2022-11-24T02:00:00-05:00 New_York,109,120.75,0,0
2022-11-24T02:15:00-05:00 New_York,157,"",0,1.600000023841858
2022-11-24T02:30:00-05:00 New_York,105,"",0,0
2022-11-24T02:45:00-05:00 New_York,112,"",0,0
2022-11-24T03:00:00-05:00 New_York,115,112.25,0,0
2022-11-24T03:15:00-05:00 New_York,108,"",0,0
2022-11-24T03:30:00-05:00 New_York,113,"",0,0
2022-11-24T03:45:00-05:00 New_York,113,"",0,0
2022-11-24T04:00:00-05:00 New_York,112,113.25,1.2000000476837158,0.800000011920929
2022-11-24T04:15:00-05:00 New_York,111,"",0,0
2022-11-24T04:30:00-05:00 New_York,116,"",0,0
2022-11-24T04:45:00-05:00 New_York,114,"",0,0
2022-11-24T05:00:00-05:00 New_York,113,114.5,0,0
2022-11-24T05:15:00-05:00 New_York,117,"",0,0
2022-11-24T05:30:00-05:00 New_York,113,"",0,0
2022-11-24T05:45:00-05:00 New_York,115,"",0,0
2022-11-24T06:00:00-05:00 New_York,113,107,0,0
2022-11-24T06:15:00-05:00 New_York,105,"",0,0
2022-11-24T06:30:00-05:00 New_York,107,"",0,1.7999999523162842
2022-11-24T06:45:00-05:00 New_York,103,"",1.100000023841858,0
2022-11-24T07:00:00-05:00 New_York,52,110,1.2999999523162842,0
2022-11-24T07:15:00-05:00 New_York,67,"",0,0
2022-11-24T07:30:00-05:00 New_York,68,"",0,0
2022-11-24T07:45:00-05:00 New_York,253,"",0,0
2022-11-24T08:00:00-05:00 New_York,194,314.75,0,8.5
2022-11-24T08:15:00-05:00 New_York,497,"",0,5.699999809265137
2022-11-24T08:30:00-05:00 New_York,281,"",0,0
2022-11-24T08:45:00-05:00 New_York,287,"",0,0
2022-11-24T09:00:00-05:00 New_York,290,289.5,0,0
2022-11-24T09:15:00-05:00 New_York,285,"",0,0
2022-11-24T09:30:00-05:00 New_York,283,"",0,4.400000095367432
2022-11-24T09:45:00-05:00 New_York,300,"",0,0
2022-11-24T10:00:00-05:00 New_York,289,287.25,0,0
2022-11-24T10:15:00-05:00 New_York,290,"",0,7.900000095367432
2022-11-24T10:30:00-05:00 New_York,292,"",1,0
2022-11-24T10:45:00-05:00 New_York,278,"",0,6.5
2022-11-24T11:00:00-05:00 New_York,282,279.5,0,5.400000095367432
2022-11-24T11:15:00-05:00 New_York,283,"",0,0
2022-11-24T11:30:00-05:00 New_York,275,"",0,0
2022-11-24T11:45:00-05:00 New_York,278,"",0,0
2022-11-24T12:00:00-05:00 New_York,271,301.75,1.5,0
2022-11-24T12:15:00-05:00 New_York,333,"",0,3.9000000953674316
2022-11-24T12:30:00-05:00 New_York,327,"",0,4.199999809265137
2022-11-24T12:45:00-05:00 New_York,276,"",0,8.100000381469727
2022-11-24T13:00:00-05:00 New_York,281,281.5,0,2.5
2022-11-24T13:15:00-05:00 New_York,279,"",1,4.699999809265137
2022-11-24T13:30:00-05:00 New_York,276,"",0,0
2022-11-24T13:45:00-05:00 New_York,290,"",0,0
2022-11-24T14:00:00-05:00 New_York,290,274.25,0,9.399999618530273
2022-11-24T14:15:00-05:00 New_York,266,"",0,0
2022-11-24T14:30:00-05:00 New_York,270,"",0,0
2022-11-24T14:45:00-05:00 New_York,271,"",1.399999976158142,5.099999904632568
2022-11-24T15:00:00-05:00 New_York,272,273.75,0,4.599999904632568
2022-11-24T15:15:00-05:00 New_York,272,"",0,0
2022-11-24T15:30:00-05:00 New_York,275,"",0,6.5
2022-11-24T15:45:00-05:00 New_York,276,"",0,8.300000190734863
2022-11-24T16:00:00-05:00 New_York,278,276.25,1.100000023841858,8.800000190734863
2022-11-24T16:15:00-05:00 New_York,274,"",0,2.0999999046325684
2022-11-24T16:30:00-05:00 New_York,275,"",0,3.299999952316284
2022-11-24T16:45:00-05:00 New_York,278,"",0,9.100000381469727
2022-11-24T17:00:00-05:00 New_York,283,282.5,0,6.300000190734863
2022-11-24T17:15:00-05:00 New_York,286,"",0,0
2022-11-24T17:30:00-05:00 New_York,280,"",1.100000023841858,0
2022-11-24T17:45:00-05:00 New_York,281,"",0,7.800000190734863
2022-11-24T18:00:00-05:00 New_York,282,240.25,0,9.899999618530273
2022-11-24T18:15:00-05:00 New_York,285,"",0,0
2022-11-24T18:30:00-05:00 New_York,195,"",0,0
2022-11-24T18:45:00-05:00 New_York,199,"",0,0
2022-11-24T19:00:00-05:00 New_York,115,113.5,1.399999976158142,0
2022-11-24T19:15:00-05:00 New_York,116,"",1.399999976158142,0
2022-11-24T19:30:00-05:00 New_York,115,"",0,0
2022-11-24T19:45:00-05:00 New_York,108,"",0,0
2022-11-24T20:00:00-05:00 New_York,101,130.5,0,0
2022-11-24T20:15:00-05:00 New_York,159,"",0,1
2022-11-24T20:30:00-05:00 New_York,110,"",0,2
2022-11-24T20:45:00-05:00 New_York,152,"",0,0
2022-11-24T21:00:00-05:00 New_York,104,116.25,0,0
2022-11-24T21:15:00-05:00 New_York,154,"",0,0
2022-11-24T21:30:00-05:00 New_York,101,"",0,0
2022-11-24T21:45:00-05:00 New_York,106,"",0,0
2022-11-24T22:00:00-05:00 New_York,104,109.25,0,0
2022-11-24T22:15:00-05:00 New_York,101,"",0,0
2022-11-24T22:30:00-05:00 New_York,118,"",1.2000000476837158,0
2022-11-24T22:45:00-05:00 New_York,114,"",1.2000000476837158,1
2022-11-24T23:00:00-05:00 New_York,167,127,0,0
2022-11-24T23:15:00-05:00 New_York,111,"",0,0
2022-11-24T23:30:00-05:00 New_York,115,"",0,0
2022-11-24T23:45:00-05:00 New_York,115,"",0,0
2022-11-25T00:00:00-05:00 New_York,136,135.5,0,0
2022-11-25T00:15:00-05:00 New_York,136,"",0,0
2022-11-25T00:30:00-05:00 New_York,135,"",0,0
2022-11-25T00:45:00-05:00 New_York,135,"",0,0
2022-11-25T01:00:00-05:00 New_York,136,148.75,0,0
2022-11-25T01:15:00-05:00 New_York,152,"",0,0
2022-11-25T01:30:00-05:00 New_York,153,"",0,0
2022-11-25T01:45:00-05:00 New_York,154,"",1.2000000476837158,0
2022-11-25T02:00:00-05:00 New_York,156,154,1.100000023841858,0.800000011920929
2022-11-25T02:15:00-05:00 New_York,151,"",0,0
2022-11-25T02:30:00-05:00 New_York,151,"",0,1.399999976158142
2022-11-25T02:45:00-05:00 New_York,158,"",0,0
2022-11-25T03:00:00-05:00 New_York,139,137.5,0,0
2022-11-25T03:15:00-05:00 New_York,137,"",0,1.2999999523162842
2022-11-25T03:30:00-05:00 New_York,135,"",0,0
2022-11-25T03:45:00-05:00 New_York,139,"",0,1.5
2022-11-25T04:00:00-05:00 New_York,140,137.75,0,0
2022-11-25T04:15:00-05:00 New_York,137,"",0,0
2022-11-25T04:30:00-05:00 New_York,134,"",0,0
2022-11-25T04:45:00-05:00 New_York,140,"",1.2000000476837158,0
2022-11-25T05:00:00-05:00 New_York,140,151.5,1.5,1.2000000476837158
2022-11-25T05:15:00-05:00 New_York,135,"",0,0
2022-11-25T05:30:00-05:00 New_York,193,"",0,0
2022-11-25T05:45:00-05:00 New_York,138,"",0,0
2022-11-25T06:00:00-05:00 New_York,142,141.25,0,0
